,bandwidth_diff
4665,-0.20395207315732478
4666,1.1837334118658873
4667,0.7388028284974553
4668,0.6002904320612288
4669,0.9949619228702886
4670,-0.40510710117996496
4671,-0.42845363444052964
4672,-1.4562170072956633
4673,-0.6775144063044536
4674,-1.4903670695407527
4675,-0.7573603807286418
4676,0.4454174309719292
4677,1.8328245567092836
4678,2.185900260396238
4679,1.8910743624596762
4680,1.0078092393096085
4681,2.16098101943885
4682,1.6685384847369278
4683,0.40580684520659815
4684,0.49034640405648133
4685,-0.14370684778577925
4686,-1.2692259975653997
4687,-3.0282004539349145
4688,-3.7010918732341906
4689,-3.6858757031966434
4690,-3.0431096643562796
4691,-1.7018897488105722
4692,-0.6271773874520932
4693,-0.4891856272288351
4694,-0.6869312475894276
4695,-0.19676043101094365
4696,1.2638566160096616
4697,1.7433670545708537
4698,1.2335624102165639
4699,-0.09843038737312781
4700,-1.895224744377174
4701,-1.606914225583978
4702,-0.7338344174766007
4703,0.25180262743606363
4704,0.2805389416516846
4705,1.6828294661700056
4706,1.439128137473972
4707,2.2579700342996603
4708,2.1404580501775854
4709,1.4786975747006181
4710,1.5915909753493906
4711,2.024981975082028
4712,2.367443897729572
4713,2.3191922147932473
4714,2.091404705660352
4715,4.22841140620676
4716,5.763501631143072
4717,6.52133071490357
4718,6.151410308738832
4719,6.615255270811076
4720,6.71671539812678
4721,6.318690928492515
4722,5.318944090614195
4723,4.568333209579123
4724,0.8327013671137138
4725,-0.10809946835433948
4726,-0.869385186505724
4727,0.8752749322486579
4728,1.160352379622509
4729,0.12680099508020248
4730,-0.4921234922783242
4731,-1.5467025045500122
4732,-1.2395391797228967
4733,-0.7792214686216994
4734,0.48480180922115323
4735,-0.07116805166333506
4736,-0.1715181794027103
4737,-1.6638640713645145
4738,-1.1516566383422742
4739,-0.47126878079052403
4740,0.4418905011689276
4741,0.5136943794038871
4742,0.9554359211063002
4743,2.5502614630927383
4744,2.602547051046031
4745,2.497333343256514
4746,1.078519617842403
4747,-0.19960293023200393
4748,-0.5360686201549925
4749,0.6547831122391017
4750,0.7146474726696397
4751,0.4278360149723994
4752,-0.197584746884786
4753,-0.8230133086776732
4754,-0.6787618867085712
4755,-2.0277084132465006
4756,-0.9866255870072109
4757,-1.3011946230190006
4758,-0.415401728977713
4759,-1.607592032010416
4760,-0.9957937965293695
4761,-0.2395068227720003
4762,0.6126701084231172
4763,-0.3646355502562528
4764,-0.34417153579283877
4765,-1.552685752575826
4766,-1.927121430724128
4767,-0.9652836324785312
4768,0.36524042732162343
4769,0.678926131967728
4770,-0.31546551230530895
4771,0.008176123528983226
4772,0.1529335704899495
4773,-2.0546400306238866
4774,-1.9014042656422134
4775,-1.670744092627956
4776,-0.08661703799293718
4777,-0.8842899146707168
4778,-4.136836096597108
4779,-4.715831598396562
4780,-4.034914470536023
4781,-5.033976735564011
4782,-6.091304465711801
4783,-3.159752177308974
4784,-2.2078349599337344
4785,-1.0259868786790776
4786,-1.5269730828067622
4787,-3.4735036072374896
4788,-4.156471535766059
4789,-4.15431526247994
4790,-4.1391596214659785
4791,-3.997292924717385
4792,-3.3475584278007773
4793,-3.0500085009573468
4794,-4.000112961798322
4795,-3.5414973728391033
4796,-5.059757907236644
4797,-7.099405395413669
4798,-6.563635477555863
4799,-5.158526925119077
4800,-4.363454595808207
4801,-5.314201730857576
4802,-5.916447073563177
4803,-5.9280295454243515
4804,-6.959212610465784
4805,-7.514712188211661
4806,-6.451024971959214
4807,-4.093500263611077
4808,-3.5155283963165402
4809,-2.399685816379815
4810,-3.9087114950641535
4811,-3.325974017681574
4812,-3.836587492268336
4813,-3.14743346550199
4814,-3.1692726773706
4815,-1.4299361979028617
4816,-1.8169040489992767
4817,-1.077808018130554
4818,-1.2411211604755863
4819,-1.1700542977298483
4820,-1.4168595608457508
4821,-2.1112240556842607
4822,-2.235494646697589
4823,-2.122364484038826
4824,-1.6375004443566468
4825,-1.3187304860346103
4826,-0.30751002731153676
4827,0.9062117023759129
4828,0.16522764562682823
4829,0.7078950700047244
4830,-0.4034089772117113
4831,0.0016074264387953008
4832,0.5917341180124822
4833,-0.981119246824619
4834,-1.4691866130017388
4835,-1.9336010646857176
4836,-2.5251996438480546
4837,-1.272701650263798
4838,-1.3481329868998273
4839,-2.0706671672908215
4840,-2.203534697048326
4841,-1.250697920103903
4842,-1.0164069944983112
4843,0.28380047391328844
4844,1.1236652364054862
4845,-0.8377122952924765
4846,-2.0451768919197093
4847,-2.7855902844073626
4848,-2.126970264853526
4849,-4.456640157698303
4850,-2.203693740457311
4851,-0.9178492973724133
4852,-0.013233936423603154
4853,1.0115728207074426
4854,3.778930101386777
4855,5.087338950856747
4856,6.003868196920848
4857,5.770791785078018
4858,5.167034585128704
4859,4.026555690935311
4860,2.6154950532441035
4861,1.3031376875944716
4862,-0.4789192880589326
4863,-1.0039505697659479
4864,-2.7288820041981126
4865,-2.750552076833401
4866,-2.6420291969352547
4867,-2.0756329650137104
4868,-2.4067624608067035
4869,0.818974452105067
4870,3.039531101128432
4871,2.3151524105567205
4872,1.804580453452445
4873,0.9813001406394051
4874,-0.26570555598573264
4875,-2.0325384311975085
4876,-1.8817825515525328
4877,-2.3316642923348354
4878,-1.2260916725560946
4879,0.08996916752130346
4880,1.9753101745004642
4881,1.3791077863211285
4882,1.5631524935249672
4883,2.0099614524665412
4884,1.6825038291583496
4885,0.5514109398616256
4886,1.7958899763245881
4887,2.3128820498309324
4888,2.9847663032096534
4889,1.9599576315065406
4890,0.3708066180483911
4891,-0.811083598201094
4892,-1.084565802771749
4893,-2.11012270183096
4894,-2.2434726239935117
4895,-3.8120388347322205
4896,-5.0223646617851045
4897,-4.407082744121681
4898,-3.09392321946666
4899,-2.871727957138546
4900,-3.6839480774308413
4901,-4.712521303432823
4902,-5.000366803885981
4903,-4.0060256921581185
4904,-2.425840020312762
4905,-2.271295118560829
4906,-3.2843446797967317
4907,-3.138740369777679
4908,-3.606480086266629
4909,-3.9385896344215325
4910,-2.491186398218133
4911,-0.9269982103221537
4912,-0.2515415834234318
4913,-1.4281153192075635
4914,-1.4829870869057231
4915,-0.3321048971051823
4916,-0.20691129331294178
4917,1.0975078026876872
4918,2.6547797990072013
4919,4.657369054722267
4920,5.054747949877765
4921,5.357981714148082
4922,6.329920696723775
4923,6.6642446935013595
4924,5.689837719288562
4925,4.444333441697609
4926,3.9960450639662213
4927,2.3304367774494494
4928,1.5338689595575943
4929,2.2518408131973047
4930,0.2627028287668054
4931,1.103930111306454
4932,2.3416803060831626
4933,2.335436368201499
4934,2.4078490937833976
4935,2.316578472290985
4936,3.3642360137635023
4937,4.359105913124267
4938,2.9739641740543448
4939,2.782964839430406
4940,2.3082475855587745
4941,2.227150349228168
4942,1.1737724644281116
4943,2.6185522172786477
4944,3.8459420757365024
4945,3.299162588308036
4946,1.323308583494736
4947,0.27751960031832823
4948,0.4402498559907144
4949,0.7995986887710842
4950,2.083661373437053
4951,3.077208615275822
4952,4.113746152905605
4953,4.332583978539105
4954,2.6823676274352692
4955,1.7034625381693331
4956,2.3704978941264017
4957,2.477843852195747
4958,2.7776840732121855
4959,2.274133808215538
4960,0.9735479716409827
4961,0.3125385124417335
4962,0.4790059257545636
4963,-0.10020702822589556
4964,-0.5266813158993955
4965,-1.5722180265549923
4966,-0.5791579803933473
4967,-0.5462054511833685
4968,1.0536920494789683
4969,2.8225067646146726
4970,3.188927021365089
4971,1.8408335537228595
4972,-0.8158769430310713
4973,-3.0007023970897535
4974,-4.722607816498112
4975,-3.358404614844403
4976,-2.525280626675112
4977,-1.6051573733902842
4978,-3.6273718076406567
4979,-5.079075363247739
4980,-4.346997086222018
4981,-3.2482907376581807
4982,-2.868419131145174
4983,-2.052333840609208
4984,-0.011485387703714878
4985,0.39067117131867235
4986,0.4843497199988178
4987,0.5438879953210289
4988,3.0079157013851727
4989,1.3758776620645676
4990,1.469432746567918
4991,1.0431432226246216
4992,1.747370243487694
4993,0.9164851166069639
4994,0.7055563986255038
4995,1.1612064553441996
4996,4.474466542881601
4997,5.880255731004127
4998,4.99075769541696
4999,3.6424700415600455
5000,2.6081764598097834
5001,0.35108947773483123
5002,-0.662245522026069
5003,-0.1459413258994573
5004,-1.092996401507662
5005,-0.3121370070193734
5006,0.3996361582364898
5007,-0.004879758971355841
5008,-0.45779942212880087
5009,1.097161448657289
5010,2.26274211617374
5011,2.4437588520120244
5012,1.9280977957498635
5013,1.7234808802597854
5014,1.0186771987366683
5015,-1.344450071018855
5016,0.06004436393709511
5017,0.7094498715548525
5018,1.4147337771437378
5019,1.1686093707285181
5020,0.42521838483526153
5021,-0.14027517420436197
5022,-1.820943450335335
5023,0.11080494208113123
5024,-0.5388586731137366
5025,-1.5823220240984028
5026,-2.5309780638847315
5027,-1.0441312173807091
5028,-0.5683529433642889
5029,-1.546277059238946
5030,-0.6482790571221813
5031,0.501993794188138
5032,1.4141554530715439
5033,2.137294087309101
5034,4.612437980148798
5035,7.145492455015301
5036,6.662410132933246
5037,7.432711223994602
5038,7.4226498507732686
5039,7.4969427475161865
5040,5.057181891875416
5041,3.8736406290508967
5042,2.3330403248455696
5043,2.7521254756986764
5044,3.647207926109104
5045,1.7175450972797535
5046,0.8226454153584655
5047,1.6099297575935907
5048,1.7589854604852917
5049,2.2830411111158355
5050,2.5842153563460215
5051,2.8707398694693893
5052,2.380980706074979
5053,0.8628273529282069
5054,-0.8226239850637285
5055,-0.5050510980747731
5056,-0.25656238059559655
5057,-0.2453851949373984
5058,-0.7519718904404726
5059,-1.0990868782669168
5060,-0.09360979418966053
5061,-0.06501479168900914
5062,-1.3969706269883773
5063,-1.0573873937423741
5064,-0.9853326332984125
5065,-0.7837510651429511
5066,0.8230674180733786
5067,1.3154153934615351
5068,1.598573452302162
5069,0.26041058329360567
5070,-0.3087232739455885
5071,0.08647310194783131
5072,-1.1985266421886536
5073,-1.368410694727345
5074,-1.2358993140578605
5075,-0.8997991721000744
5076,0.18967154665847374
5077,0.8929597846642991
5078,2.4797267335859488
5079,1.7017964617969028
5080,1.4865717718766973
5081,1.2501889578259124
5082,0.20339122618224792
5083,0.711519577181889
5084,3.201059533169655
5085,3.7741978359481436
5086,4.033132665441826
5087,3.7519683304863065
5088,2.768704166590396
5089,0.35202560224388435
5090,-1.0580126020536227
5091,-2.746513956633862
5092,-1.195748416441802
5093,-0.7668592936984169
5094,-0.7892252053020457
5095,-0.10058044413040079
5096,-0.8530926084747534
5097,-1.8415046660006738
5098,-1.9928735398298159
5099,-0.7184257787982915
5100,0.21448154130621333
5101,0.7200383998269899
5102,0.7969693196466778
5103,1.1680584353907761
5104,1.3692444391765548
5105,0.3074659791211616
5106,-0.03431396142923404
5107,-1.1987996595919412
5108,-1.2841743520148157
5109,-1.7529576165140952
5110,0.910560048856496
5111,1.5253607021720654
5112,0.28031903134183267
5113,-0.5547785040087092
5114,-0.06559270450225085
5115,1.8014979095335093
5116,1.6340807331848737
5117,-0.17093035340485585
5118,-0.023550535203185063
5119,-1.2134106411383527
5120,-1.8458439525650192
5121,-2.2801738195532835
5122,-2.107717859447348
5123,-1.2864255999434135
5124,-1.5626556846143558
5125,-1.841139944996712
5126,-1.8546209887417717
5127,-1.4779590345683573
5128,-1.1868527451883892
5129,-0.5617113034813883
5130,0.4868017570115626
5131,1.1626803349681722
5132,1.687193469533213
5133,0.08190805153708425
5134,-0.3670711020793078
5135,-0.030133910691120036
5136,0.9820865559536287
5137,0.41657017339957747
5138,-0.4349611781292424
5139,-1.3101933570364963
5140,-0.8278328872172551
5141,0.4161418309415694
5142,0.40736737270958656
5143,1.1939146820068345
5144,1.416083390658514
5145,1.3234996050946393
5146,0.8585990784956721
5147,1.464167323068068
5148,1.8465875318440794
5149,4.134286419179034
5150,3.5812998711728596
5151,3.6828193187031957
5152,2.6874034398747426
5153,1.538115409300417
5154,0.8992940767382152
5155,0.932610709952769
5156,3.7959392180694067
5157,4.202381424632222
5158,2.8642975820819174
5159,2.2470150306564847
5160,0.005679740510686315
5161,-0.7518477714509118
5162,-0.9343977276362239
5163,0.09716096638430827
5164,1.2584344338556548
5165,1.0749343668255733
5166,0.6722055611617179
5167,-0.29344931085393
5168,-1.6234909987470019
5169,-1.6176744541430708
5170,-2.678677082837112
5171,-3.160686124902213
5172,-4.132778797629271
5173,-3.414521513459249
5174,-1.1955887192984846
5175,-1.6172009716744924
5176,-3.6154893179423198
5177,-4.184791875557266
5178,-3.8413319236315147
5179,-3.1647142150627587
5180,-3.2098394531519716
5181,-3.178334097580546
5182,-2.6007310917502764
5183,-1.1364098365841073
5184,-2.5837886357237494
5185,-3.2372092326052098
5186,-3.064924696904427
5187,-3.4662597880542307
5188,-1.7071943027099223
5189,-1.6492540569429366
5190,-1.4916616798291216
5191,-0.9886396683480143
5192,-1.1753346382154177
5193,-3.0941029934585913
5194,-3.8766770135300703
5195,-2.73667534383344
5196,-2.3804363547556022
5197,-2.994689417773543
5198,-2.1156528850892755
5199,-1.9471103588743972
5200,-2.2305294181933277
5201,-2.1185509988697504
5202,-1.062174092503028
5203,1.7104325973273262
5204,3.2353590599691415
5205,4.5417513112533925
5206,3.902518065757249
5207,2.42542092218423
5208,1.7389081317494401
5209,1.6420578426955217
5210,0.44797274121901864
5211,-0.14494509660380572
5212,0.09415319112599718
5213,0.6257888823633948
5214,1.2020241161596914
5215,1.562504216203024
5216,1.0227844032958728
5217,0.23585196023850585
5218,-1.2243412112322858
5219,0.26544197340854225
5220,0.7354877260963804
5221,0.6981167204339727
5222,-0.5290023414904681
5223,2.2067766998072784
5224,1.7538615956275407
5225,1.1680168925522594
5226,0.9702516659297089
5227,1.7500032367529457
5228,2.6855016763647654
5229,4.611028418763681
5230,5.2847751453919045
5231,3.9912836496396267
5232,2.9039856286237864
5233,2.713729602179683
5234,4.615715222263361
5235,3.435998495121794
5236,4.006756501617019
5237,3.883120473816234
5238,4.645334426556701
5239,4.18054767360627
5240,3.0193692310388087
5241,3.048750680342664
5242,3.5932590795612214
5243,4.496457560381941
5244,4.3383364766252726
5245,3.3597007120386024
5246,1.1752512666600978
5247,1.3042016396391318
5248,1.7117014996733815
5249,0.8784921964891055
5250,-0.13485802346281162
5251,-0.846466957275652
5252,-2.4114025723599752
5253,-3.5113923564915694
5254,-4.679100607167811
5255,-4.978030430606395
5256,-5.432378061754662
5257,-6.697276348611922
5258,-4.589613673628719
5259,-2.278440224321912
5260,-2.091647805263392
5261,-1.8823977513031878
5262,-1.2380766402084191
5263,0.29876668768861236
5264,-0.14183354358488032
5265,0.8152662908814818
5266,0.38753039757830265
5267,-0.9658269661185841
5268,-0.7674688957295075
5269,0.8055443876046411
5270,3.8489277230801235
5271,3.189538680743226
5272,3.3725512647438336
5273,2.567020150989265
5274,3.157605778832476
5275,1.4371128976115415
5276,-0.29815261302132967
5277,-1.733348400155819
5278,-1.719235506453515
5279,-2.2367979895946064
5280,-1.4919906720635936
5281,-0.18303676875962083
5282,0.915101531128812
5283,2.6769409331518546
5284,3.39355004102822
5285,2.1013255281832244
5286,2.7831299078832217
5287,2.225909247169511
5288,2.9009058472092875
5289,4.281817548754134
5290,5.009627070229044
5291,3.1810663690121146
5292,1.4268167417496898
5293,2.1088885823603505
5294,2.1552252876545026
5295,2.089855094035329
5296,2.5469686167778036
5297,3.2885640876643265
5298,3.4918481704251008
5299,3.04774025862298
5300,2.334848334442995
5301,2.8082667924436464
5302,3.3260301488382993
5303,3.0000055702691952
5304,3.6696300843652807
5305,3.4786576793540007
5306,2.339612892316154
5307,0.9472242037979868
5308,-0.43492268421164226
5309,-1.0508803628440546
5310,0.13068115065539132
5311,-0.25878173721503117
5312,-0.18605001636160523
5313,-0.9193770890269661
5314,-1.1912061715904656
5315,-2.7941127339561262
5316,-3.1753283203252067
5317,-3.290116862327068
5318,-2.3736110912664117
5319,-1.77692164233531
5320,-2.608542607415302
5321,-1.676650276051305
5322,-1.0310020724291462
5323,-0.46563009533701916
5324,-0.43669624353447034
5325,-0.8434283181504725
5326,-0.7476135355236693
5327,-0.15214331826223315
5328,-1.677539459873742
5329,-2.597950109667863
5330,-2.959993697545997
5331,-2.4106828938970466
5332,-0.9281417438280641
5333,-1.1325379499658084
5334,-1.6723436735794621
5335,-2.3103644044258544
5336,-3.0107889339822123
5337,-3.37106410982733
5338,-2.399969525878305
5339,-2.9417914443624795
5340,-2.46017282425737
5341,-3.915772677176392
5342,-4.486997080509582
5343,-4.78385954117789
5344,-2.6122542850582704
5345,-2.120249073853529
5346,-3.9519169827549376
5347,-6.426705865628719
5348,-6.522114898898735
5349,-5.320920038007216
5350,-4.078902558249865
5351,-3.3168862288234777
5352,-1.7083142846220198
5353,-1.6654733795785432
5354,-0.6458070209569087
5355,-2.0343257575284497
5356,-3.099519073116653
5357,-5.151103082976761
5358,-5.422290459930537
5359,-5.200641799614004
5360,-4.437344217351892
5361,-3.9139481608222013
5362,-4.34790286729276
5363,-4.398255862895212
5364,-5.572305296223021
5365,-4.079533959137962
5366,-3.658352850487745
5367,-3.6002043123423846
5368,-1.95938884888119
5369,-2.4055665499647603
5370,-3.5404582816220227
5371,-4.853057195479778
5372,-4.763883823610286
5373,-3.9569289708836095
5374,-2.5799459519148513
5375,0.5373460781186168
5376,-0.8253827981986888
5377,-0.6478583087534844
5378,-1.3105829196083505
5379,-1.6616335053145121
5380,-2.518315450583259
5381,-3.3043499822526883
5382,-1.6688927270349723
5383,-0.11717081413326014
5384,0.41350829106931997
5385,1.7024536602793887
5386,0.47890785893355314
5387,-1.277410050766548
5388,-4.011452427268068
5389,-5.021281364879542
5390,-4.783913943108928
5391,-4.050769393735891
5392,-3.4382866822770666
5393,-4.405810839751894
5394,-3.5950547502841346
5395,-2.850123750197781
5396,-1.548402742042299
5397,-3.0971598487719803
5398,-2.9683429377089396
5399,-4.003385214106402
5400,-4.178153300347503
5401,-3.5600387968031555
5402,-2.81106441385532
5403,-3.3169169195318773
5404,-3.232899534113585
5405,-4.506666774634823
5406,-3.3298822436518094
5407,-2.981698485483548
5408,-1.370027076557335
5409,-1.5243801211206573
5410,-1.8499485017648567
5411,-2.7660377484753553
5412,-1.806433680682403
5413,-2.129272643658851
5414,-1.3369172424211229
5415,-1.5209648675227072
5416,-3.297168855562404
5417,-4.311964913086513
5418,-5.35671271443789
5419,-5.122086541888166
5420,-5.882272664711081
5421,-4.637414294586506
5422,-4.086303639981452
5423,-3.64895908734934
5424,-2.778575334416928
5425,-1.2404783443748784
5426,-0.7544603906176235
5427,-1.3693281970106455
5428,-3.3031880115595413
5429,-4.288698643720863
5430,-4.833712471020817
5431,-4.3937229333985215
5432,-4.300743650971754
5433,-3.206688856595065
5434,-3.3059668089279057
5435,-3.0966596946248046
5436,-1.7261256920421602
5437,-0.7276497629100049
5438,-0.5003858839513668
5439,-1.0823828884274462
5440,-1.8003719521198036
5441,-2.736419030989282
5442,-3.299732468740558
5443,-2.443545546525229
5444,-2.1603273408804853
5445,-3.257453557673898
5446,-1.6683162952438124
5447,-0.6728855221829235
5448,-1.6447343105069194
5449,-2.4913135139179303
5450,-2.353361286688596
5451,-0.3504308218953156
5452,-0.8330364740124878
5453,0.03999968754033034
5454,1.5421709967968127
5455,1.4526119677207134
5456,0.8269908824106551
5457,-0.47545482081454793
5458,-0.9627981990383887
5459,-1.0860485916171
5460,-0.2741144559031454
5461,1.039409410735061
5462,0.6369119363125719
5463,-1.5836708367287429
5464,-2.220421564430353
5465,-1.8403548252742894
5466,-1.210299843681696
5467,-1.3337124306540318
5468,-1.1397035407453586
5469,0.48676134002425897
5470,1.3738395982138627
5471,1.1215735069915809
5472,0.33532990750427416
5473,-0.06059529759272664
5474,1.4814820003380191
5475,1.6974009601333364
5476,1.60714032246824
5477,0.8239380926179365
5478,1.7344325720412144
5479,3.7885600002441606
5480,4.661602672035542
5481,4.508884706590834
5482,4.0651956506033
5483,1.2695865502009838
5484,1.0618709911980204
5485,1.0747208594123094
5486,1.6582304635476248
5487,0.7988720589864897
5488,0.19647277278500042
5489,-0.506202741295283
5490,0.4675529592921066
5491,0.31858447403055834
5492,2.3871727204650597
5493,3.1386879927017617
5494,1.9662450115745287
5495,1.0708028886267584
5496,0.18641587495244494
5497,-2.222535284688547
5498,-1.2112045258422768
5499,-0.02661348849596834
5500,1.0314921738067824
5501,1.183318682183426
5502,-0.16695082702904074
5503,-1.141246285116722
5504,-0.468166609026639
5505,-1.1638205978806582
5506,-3.843477212433754
5507,-4.671322180384777
5508,-4.568958681649747
5509,-3.9035676396808867
5510,-2.764658209840036
5511,-1.53017941276903
5512,-0.8361176818273179
5513,0.578697415087845
5514,-0.5924492838967126
5515,-0.4099911279704429
5516,0.193449347943897
5517,-0.6654604938976263
5518,-2.5533924461676634
5519,-3.6457441142979405
5520,-4.263542319750059
5521,-3.2955914953706724
5522,-3.354240052640762
5523,-3.9381025496093116
5524,-4.54340290594655
5525,-3.1571168181221765
5526,-2.4772276488461102
5527,-2.227965821351745
5528,-2.2412609546784097
5529,-0.7143189478313161
5530,-0.9756748054430773
5531,0.34973967758332947
5532,0.797278933667485
5533,0.8616516612382839
5534,3.1026564588748897
5535,2.6017476057975273
5536,1.8564137883449803
5537,0.04605008333896876
5538,0.6805715490929742
5539,2.424288988255057
5540,4.61623255352265
5541,5.969137173295849
5542,5.682841788405767
5543,4.68399160425929
5544,2.3279653310346475
5545,3.5324728080613568
5546,4.129612020241439
5547,3.6698937967289567
5548,4.301860061090338
5549,3.3294603303918393
5550,3.179202975408998
5551,2.6153684885625808
5552,3.0579706182154496
5553,2.7762616947113656
5554,1.128610733947653
5555,0.5112415984726795
5556,1.4146196044148382
5557,1.6598795023282946
5558,2.3185496368585063
5559,1.2383703333273388
5560,0.8332342345277084
5561,-0.06765155067614614
5562,0.5713352980849322
5563,0.671136054859744
5564,1.449652881550037
5565,2.5321776818807393
5566,3.4380251373600004
5567,3.622525416019471
5568,2.3695258608559016
5569,1.773964629052898
5570,0.9351096788459472
5571,0.3708873568270974
5572,-0.25417116521271055
5573,-1.318658303575603
5574,-3.513874674449653
5575,-4.54263324533872
5576,-4.2511571764976
5577,-5.048776944107885
5578,-4.931338248640259
5579,-2.641800770598138
5580,-0.5994605705436697
5581,1.615650562562223
5582,2.4106666020904868
5583,3.615932624933066
5584,2.842723540573161
5585,1.8004095033084013
5586,-1.5207389592192158
5587,-1.074021896476097
5588,0.6713161391699032
5589,0.8734813563917214
5590,0.3341928839299726
5591,-0.6013474931598921
5592,-0.40335609354087865
5593,0.8093808500768773
5594,-0.5501189839101244
5595,-0.5984253219114635
5596,-0.9035485344911649
5597,-0.6101623207257489
5598,-0.1750804101563972
5599,-0.10394721539046259
5600,-0.2571136339561235
5601,-0.5003851741523704
5602,0.4530685705187807
5603,1.127202032665764
5604,1.487073318427747
5605,0.10753666232358228
5606,-0.6772374730946922
5607,0.006941840160607171
5608,0.39659696517060183
5609,1.0974070520892383
5610,2.931841904669909
5611,4.3425374849659875
5612,4.456815662459803
5613,3.5264530655913404
5614,0.40664499495278505
5615,-0.7224569288516705
5616,-1.278712093904005
5617,-0.7367639839956155
5618,-0.7828675624343759
5619,-0.9685181929967257
5620,-2.8249618369989093
5621,-4.05403888714568
5622,-3.653453435844085
5623,-1.369755858293047
5624,-0.6889593546450214
5625,-0.15742399863643186
5626,0.8218209111735177
5627,0.33716862849837526
5628,0.4449290507820933
5629,-0.33821474722799394
5630,0.4192812145836342
5631,0.6768534378927598
5632,1.127164130481333
5633,0.24181983155563103
5634,0.7356117757826723
5635,2.8499242674408833
5636,2.3887205377100145
5637,1.5917742540013933
5638,1.343096631331946
5639,2.1320342517931294
5640,1.592821166515023
5641,-1.5090519724578826
5642,-1.0599782202050392
5643,0.02954877839238179
5644,-1.1709731878447656
5645,-2.319716496134788
5646,-0.8525067798673263
5647,1.2357044820748797
5648,2.693640617300389
5649,2.609756156735102
5650,2.414118075425222
5651,1.9924661848747292
5652,2.899875663020566
5653,2.0534877181432876
5654,0.8720028927484691
5655,1.3368069891700998
5656,1.5002935289760444
5657,2.8051247806911306
5658,2.2316379183907884
5659,1.8934037634292054
5660,0.5674750298840081
5661,0.2947261285389686
5662,-1.3676472818110597
5663,-2.1200773985551677
5664,-3.7021372073159
5665,-3.0267392492223735
5666,-1.9396484657479505
5667,-3.0306089730511303
5668,-1.9782991039885474
5669,1.0106902873833405
5670,2.0382239670066156
5671,1.3274750785678862
5672,3.71830843225257
5673,2.9213740774600865
5674,2.5035416573859948
5675,2.0888833289902777
5676,3.453941933142005
5677,3.808501017755816
5678,3.212451770391681
5679,1.6723264090474004
5680,0.8106156778496825
5681,-0.4962559320688342
5682,-0.7194124697978168
5683,-1.3087656814054753
5684,-2.7790656689912794
5685,-1.830221591013924
5686,-1.8097586114092792
5687,-2.8518294768205124
5688,-3.3048670490495624
5689,-2.980023561160124
5690,-4.371251356262292
5691,-4.152185644251631
5692,-4.828461626684884
5693,-2.80140386142466
5694,-1.588954917871206
5695,-1.340083940093109
5696,-2.184594766958753
5697,-2.2865469410246533
5698,-1.5520884003369702
5699,-1.1609354160532348
5700,-1.2154191878541951
5701,-1.1262769141992521
5702,-1.5958542872549515
5703,-1.958938249604671
5704,-4.02021221843188
5705,-3.3125878990997535
5706,-2.5538464595015284
5707,-2.7114832536735776
5708,-0.8794486476413113
5709,-0.08211847015627427
5710,-0.8550316641878908
5711,-0.37290653344962266
5712,0.3076938361077737
5713,0.9249303059746126
5714,0.507854766262426
5715,0.8157469010905061
5716,0.5390850402750402
5717,1.0412792214162891
5718,-0.8699599713909265
5719,-1.7479882159457247
5720,-0.2516304520338508
5721,-0.30432206341083656
5722,-1.0037939849535178
5723,-1.7049490895540202
5724,-2.8636530217706877
5725,-5.233474742024782
5726,-5.741354113649322
5727,-5.245536795974431
5728,-4.6011117059185835
5729,-4.292510557348578
5730,-3.8201856923485593
5731,-2.3888018704176375
5732,-1.9553740636906696
5733,-2.278306079184631
5734,-2.584461698021869
5735,-1.8379163497081663
5736,-0.049641927556649534
5737,-0.11885553150091255
5738,-0.10683080383432753
5739,0.14427279749543231
5740,-0.6641815516213683
5741,-0.9184393195496341
5742,-2.380247560131238
5743,-4.326732979801363
5744,-4.283046686075977
5745,-4.161289961655257
5746,-3.5479319675930583
5747,-3.2024675626819317
5748,-3.7626016851663735
5749,-3.7722751763101314
5750,-4.692901842147421
5751,-3.167190303165171
5752,-3.8656493352809775
5753,-3.8581263061676054
5754,-4.831275784053105
5755,-3.9497429989935426
5756,-3.8497868733652467
5757,-3.8911297694735367
5758,-2.921994174600968
5759,-2.2681109960171852
5760,-1.4103812740252124
5761,-2.1069980761089937
5762,-3.5335169551406125
5763,-3.67108470170092
5764,-3.6220207019682675
5765,-2.6591738413796975
5766,-2.300308872741766
5767,-1.7676007151197837
5768,-3.196249932789442
5769,-1.449647570943057
5770,-1.0281721631671417
5771,0.05217966637781046
5772,-0.7544027841030356
5773,-0.45805959544361485
5774,-1.8048244111428176
5775,-1.4527113316463556
5776,-1.7217734040240202
5777,-1.4501067096852012
5778,-0.7219686578515621
5779,-1.5589095448564194
5780,-2.4598102804002338
5781,-2.119672534791107
5782,0.3750687316597805
5783,0.9514506908087697
5784,1.5978415528895766
5785,1.3866393937324801
5786,3.279823883637164
5787,1.744369505824352
5788,1.3203491015684676
5789,-0.7566516370196723
5790,-3.5306953767740197
5791,-3.989570863279141
5792,-3.4266639004765693
5793,-3.1956348240710213
5794,-3.088589437345263
5795,0.30022174535349677
5796,1.0532145829149613
5797,1.7049282522815474
5798,0.8215281788120592
5799,0.9874099709121538
5800,0.5692755764038111
5801,0.14520690790163826
5802,1.7105178630362161
5803,3.328112446098544
5804,3.6954187126559646
5805,1.0555599338964612
5806,-0.19773183686879747
5807,2.149384143476027
